// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 3 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
BuildScript: D:\Aplicaciones 2024\ProgramacionIV\Tarea4\Proyecto1.consulaEvaluacionRendimiento\Proyecto1.consulaEvaluacionRendimiento\bin\Release\bd5d2a7a-98e9-473f-865f-a1f5ccec5b0c.bat
// ***** Done, took 00:00:06 (6.07 sec)   *****
// Found 3 benchmarks:
//   RNEntero.Primo: DefaultJob
//   RNEntero.PrimoAsync: DefaultJob
//   RNEntero.PrimoMultinucleo: DefaultJob

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: Alto rendimiento)
// **************************
// Benchmark: RNEntero.Primo: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: D:\Aplicaciones 2024\ProgramacionIV\Tarea4\Proyecto1.consulaEvaluacionRendimiento\Proyecto1.consulaEvaluacionRendimiento\bin\Release\bd5d2a7a-98e9-473f-865f-a1f5ccec5b0c.exe --anonymousPipes 1600 1584 --benchmarkName Proyecto1.consulaEvaluacionRendimiento.RNEntero.Primo --job Default --benchmarkId 0 in 
// BeforeAnythingElse

// Benchmark Process Environment Information:
// BenchmarkDotNet v0.14.0
// Runtime=.NET Framework 4.8.1 (4.8.9282.0), X86 LegacyJIT
// GC=Concurrent Workstation
// HardwareIntrinsics= 
// Job: DefaultJob

WorkloadActual  80: 268435456 op, 727471500.00 ns, 2.7100 ns/op
WorkloadActual  81: 268435456 op, 736073000.00 ns, 2.7421 ns/op
WorkloadActual  82: 268435456 op, 744101700.00 ns, 2.7720 ns/op
WorkloadActual  83: 268435456 op, 736696700.00 ns, 2.7444 ns/op
WorkloadActual  84: 268435456 op, 746548700.00 ns, 2.7811 ns/op
WorkloadActual  85: 268435456 op, 723006100.00 ns, 2.6934 ns/op
WorkloadActual  86: 268435456 op, 787481400.00 ns, 2.9336 ns/op
WorkloadActual  87: 268435456 op, 719724000.00 ns, 2.6812 ns/op
WorkloadActual  88: 268435456 op, 726016000.00 ns, 2.7046 ns/op
WorkloadActual  89: 268435456 op, 966311800.00 ns, 3.5998 ns/op
WorkloadActual  90: 268435456 op, 1046447100.00 ns, 3.8983 ns/op
WorkloadActual  91: 268435456 op, 1069032300.00 ns, 3.9825 ns/op
WorkloadActual  92: 268435456 op, 1055441500.00 ns, 3.9318 ns/op
WorkloadActual  93: 268435456 op, 1188026800.00 ns, 4.4257 ns/op
WorkloadActual  94: 268435456 op, 1345562700.00 ns, 5.0126 ns/op
WorkloadActual  95: 268435456 op, 1374008700.00 ns, 5.1186 ns/op
WorkloadActual  96: 268435456 op, 1466188900.00 ns, 5.4620 ns/op
WorkloadActual  97: 268435456 op, 1724926200.00 ns, 6.4259 ns/op
WorkloadActual  98: 268435456 op, 1786237800.00 ns, 6.6543 ns/op
WorkloadActual  99: 268435456 op, 1710218800.00 ns, 6.3711 ns/op
WorkloadActual  100: 268435456 op, 1717044100.00 ns, 6.3965 ns/op

// AfterActualRun
WorkloadResult   1: 268435456 op, 189123650.00 ns, 0.7045 ns/op
WorkloadResult   2: 268435456 op, 225120450.00 ns, 0.8386 ns/op
WorkloadResult   3: 268435456 op, 202310350.00 ns, 0.7537 ns/op
WorkloadResult   4: 268435456 op, 375944350.00 ns, 1.4005 ns/op
WorkloadResult   5: 268435456 op, 495828050.00 ns, 1.8471 ns/op
WorkloadResult   6: 268435456 op, 456731250.00 ns, 1.7015 ns/op
WorkloadResult   7: 268435456 op, 501488250.00 ns, 1.8682 ns/op
WorkloadResult   8: 268435456 op, 680070650.00 ns, 2.5335 ns/op
WorkloadResult   9: 268435456 op, 796853450.00 ns, 2.9685 ns/op
WorkloadResult  10: 268435456 op, 742539250.00 ns, 2.7662 ns/op
WorkloadResult  11: 268435456 op, 746073650.00 ns, 2.7793 ns/op
WorkloadResult  12: 268435456 op, 803077950.00 ns, 2.9917 ns/op
WorkloadResult  13: 268435456 op, 657550750.00 ns, 2.4496 ns/op
WorkloadResult  14: 268435456 op, 454137550.00 ns, 1.6918 ns/op
WorkloadResult  15: 268435456 op, 452212950.00 ns, 1.6846 ns/op
WorkloadResult  16: 268435456 op, 492616750.00 ns, 1.8351 ns/op
WorkloadResult  17: 268435456 op, 377464950.00 ns, 1.4062 ns/op
