// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 3 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
BuildScript: D:\Tarea4\Proyecto1.consulaEvaluacionRendimiento\Proyecto1.consulaEvaluacionRendimiento\bin\Release\b163eede-1154-4373-9167-803cb81ad87b.bat
// ***** Done, took 00:00:05 (5.95 sec)   *****
// Found 3 benchmarks:
//   RNEntero.Primo: DefaultJob
//   RNEntero.PrimoAsync: DefaultJob
//   RNEntero.PrimoMultinucleo: DefaultJob

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: Alto rendimiento)
// **************************
// Benchmark: RNEntero.Primo: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: D:\Tarea4\Proyecto1.consulaEvaluacionRendimiento\Proyecto1.consulaEvaluacionRendimiento\bin\Release\b163eede-1154-4373-9167-803cb81ad87b.exe --anonymousPipes 1580 1576 --benchmarkName Proyecto1.consulaEvaluacionRendimiento.RNEntero.Primo --job Default --benchmarkId 0 in 
// BeforeAnythingElse

// Benchmark Process Environment Information:
// BenchmarkDotNet v0.14.0
// Runtime=.NET Framework 4.8.1 (4.8.9282.0), X86 LegacyJIT
// GC=Concurrent Workstation
// HardwareIntrinsics= 
// Job: DefaultJob

// ** Remained 1 (33,3 %) benchmark(s) to run. Estimated finish 2024-11-28 7:33 (0h 0m from now) **
Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: Alto rendimiento)
// **************************
// Benchmark: RNEntero.PrimoMultinucleo: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: D:\Tarea4\Proyecto1.consulaEvaluacionRendimiento\Proyecto1.consulaEvaluacionRendimiento\bin\Release\b163eede-1154-4373-9167-803cb81ad87b.exe --anonymousPipes 1688 1704 --benchmarkName Proyecto1.consulaEvaluacionRendimiento.RNEntero.PrimoMultinucleo --job Default --benchmarkId 2 in 
// BeforeAnythingElse

// Benchmark Process Environment Information:
// BenchmarkDotNet v0.14.0
// Runtime=.NET Framework 4.8.1 (4.8.9282.0), X86 LegacyJIT
// GC=Concurrent Workstation
// HardwareIntrinsics= 
// Job: DefaultJob

OverheadJitting  1: 1 op, 339200.00 ns, 339.2000 us/op
WorkloadJitting  1: 1 op, 2393900.00 ns, 2.3939 ms/op

OverheadJitting  2: 16 op, 997600.00 ns, 62.3500 us/op
WorkloadJitting  2: 16 op, 957700.00 ns, 59.8563 us/op

WorkloadPilot    1: 16 op, 8200.00 ns, 512.5000 ns/op
WorkloadPilot    2: 32 op, 3100.00 ns, 96.8750 ns/op
WorkloadPilot    3: 64 op, 2200.00 ns, 34.3750 ns/op
WorkloadPilot    4: 128 op, 3700.00 ns, 28.9063 ns/op
WorkloadPilot    5: 256 op, 4000.00 ns, 15.6250 ns/op
WorkloadPilot    6: 512 op, 53700.00 ns, 104.8828 ns/op
WorkloadPilot    7: 1024 op, 36100.00 ns, 35.2539 ns/op
WorkloadPilot    8: 2048 op, 50800.00 ns, 24.8047 ns/op
WorkloadPilot    9: 4096 op, 85700.00 ns, 20.9229 ns/op
WorkloadPilot   10: 8192 op, 162300.00 ns, 19.8120 ns/op
WorkloadPilot   11: 16384 op, 300800.00 ns, 18.3594 ns/op
WorkloadPilot   12: 32768 op, 669800.00 ns, 20.4407 ns/op
WorkloadPilot   13: 65536 op, 869400.00 ns, 13.2660 ns/op
WorkloadPilot   14: 131072 op, 1795900.00 ns, 13.7016 ns/op
WorkloadPilot   15: 262144 op, 4172700.00 ns, 15.9176 ns/op
WorkloadPilot   16: 524288 op, 6929500.00 ns, 13.2170 ns/op
WorkloadPilot   17: 1048576 op, 12634500.00 ns, 12.0492 ns/op
WorkloadPilot   18: 2097152 op, 20309700.00 ns, 9.6844 ns/op
WorkloadPilot   19: 4194304 op, 39063100.00 ns, 9.3134 ns/op
WorkloadPilot   20: 8388608 op, 79296500.00 ns, 9.4529 ns/op
WorkloadPilot   21: 16777216 op, 168648000.00 ns, 10.0522 ns/op
WorkloadPilot   22: 33554432 op, 388145800.00 ns, 11.5676 ns/op
WorkloadPilot   23: 67108864 op, 652510500.00 ns, 9.7232 ns/op

OverheadWarmup   1: 67108864 op, 163119100.00 ns, 2.4307 ns/op
OverheadWarmup   2: 67108864 op, 164536800.00 ns, 2.4518 ns/op
OverheadWarmup   3: 67108864 op, 150420900.00 ns, 2.2414 ns/op
OverheadWarmup   4: 67108864 op, 151243500.00 ns, 2.2537 ns/op
OverheadWarmup   5: 67108864 op, 161368000.00 ns, 2.4046 ns/op
OverheadWarmup   6: 67108864 op, 163735800.00 ns, 2.4399 ns/op
OverheadWarmup   7: 67108864 op, 162904200.00 ns, 2.4275 ns/op

OverheadActual   1: 67108864 op, 153758100.00 ns, 2.2912 ns/op
OverheadActual   2: 67108864 op, 154944900.00 ns, 2.3089 ns/op
OverheadActual   3: 67108864 op, 158637600.00 ns, 2.3639 ns/op
OverheadActual   4: 67108864 op, 157352400.00 ns, 2.3447 ns/op
OverheadActual   5: 67108864 op, 160603600.00 ns, 2.3932 ns/op
OverheadActual   6: 67108864 op, 162805000.00 ns, 2.4260 ns/op
OverheadActual   7: 67108864 op, 143637300.00 ns, 2.1404 ns/op
OverheadActual   8: 67108864 op, 152018800.00 ns, 2.2653 ns/op
OverheadActual   9: 67108864 op, 150505400.00 ns, 2.2427 ns/op
OverheadActual  10: 67108864 op, 153516900.00 ns, 2.2876 ns/op
OverheadActual  11: 67108864 op, 145635700.00 ns, 2.1701 ns/op
OverheadActual  12: 67108864 op, 146011800.00 ns, 2.1757 ns/op
OverheadActual  13: 67108864 op, 158962800.00 ns, 2.3687 ns/op
OverheadActual  14: 67108864 op, 158723000.00 ns, 2.3652 ns/op
OverheadActual  15: 67108864 op, 146951600.00 ns, 2.1897 ns/op

WorkloadWarmup   1: 67108864 op, 625235600.00 ns, 9.3167 ns/op
WorkloadWarmup   2: 67108864 op, 603215900.00 ns, 8.9886 ns/op
WorkloadWarmup   3: 67108864 op, 683834700.00 ns, 10.1899 ns/op
WorkloadWarmup   4: 67108864 op, 698032000.00 ns, 10.4015 ns/op
WorkloadWarmup   5: 67108864 op, 733261600.00 ns, 10.9264 ns/op
WorkloadWarmup   6: 67108864 op, 633513500.00 ns, 9.4401 ns/op
WorkloadWarmup   7: 67108864 op, 667639300.00 ns, 9.9486 ns/op
WorkloadWarmup   8: 67108864 op, 654202700.00 ns, 9.7484 ns/op

// BeforeActualRun
WorkloadActual   1: 67108864 op, 650964500.00 ns, 9.7001 ns/op
WorkloadActual   2: 67108864 op, 657494000.00 ns, 9.7974 ns/op
WorkloadActual   3: 67108864 op, 689655700.00 ns, 10.2767 ns/op
WorkloadActual   4: 67108864 op, 841864900.00 ns, 12.5448 ns/op
WorkloadActual   5: 67108864 op, 820274700.00 ns, 12.2230 ns/op
WorkloadActual   6: 67108864 op, 580995700.00 ns, 8.6575 ns/op
WorkloadActual   7: 67108864 op, 662147800.00 ns, 9.8668 ns/op
WorkloadActual   8: 67108864 op, 596950900.00 ns, 8.8953 ns/op
WorkloadActual   9: 67108864 op, 655481000.00 ns, 9.7674 ns/op
WorkloadActual  10: 67108864 op, 615433200.00 ns, 9.1707 ns/op
WorkloadActual  11: 67108864 op, 584288700.00 ns, 8.7066 ns/op
WorkloadActual  12: 67108864 op, 622128700.00 ns, 9.2704 ns/op
WorkloadActual  13: 67108864 op, 620083300.00 ns, 9.2400 ns/op
WorkloadActual  14: 67108864 op, 642293300.00 ns, 9.5709 ns/op
WorkloadActual  15: 67108864 op, 687392300.00 ns, 10.2429 ns/op
WorkloadActual  16: 67108864 op, 592751500.00 ns, 8.8327 ns/op
WorkloadActual  17: 67108864 op, 579462700.00 ns, 8.6347 ns/op
WorkloadActual  18: 67108864 op, 697622400.00 ns, 10.3954 ns/op
WorkloadActual  19: 67108864 op, 880262900.00 ns, 13.1169 ns/op
WorkloadActual  20: 67108864 op, 849118400.00 ns, 12.6529 ns/op
WorkloadActual  21: 67108864 op, 837039800.00 ns, 12.4729 ns/op
WorkloadActual  22: 67108864 op, 840211200.00 ns, 12.5201 ns/op
WorkloadActual  23: 67108864 op, 840650300.00 ns, 12.5267 ns/op
WorkloadActual  24: 67108864 op, 1091937300.00 ns, 16.2711 ns/op
WorkloadActual  25: 67108864 op, 1264612400.00 ns, 18.8442 ns/op
WorkloadActual  26: 67108864 op, 1128052900.00 ns, 16.8093 ns/op
WorkloadActual  27: 67108864 op, 1191685400.00 ns, 17.7575 ns/op
WorkloadActual  28: 67108864 op, 1406913400.00 ns, 20.9646 ns/op
WorkloadActual  29: 67108864 op, 1415280400.00 ns, 21.0893 ns/op
WorkloadActual  30: 67108864 op, 1385516800.00 ns, 20.6458 ns/op
WorkloadActual  31: 67108864 op, 1367543500.00 ns, 20.3780 ns/op
WorkloadActual  32: 67108864 op, 1369029700.00 ns, 20.4001 ns/op
WorkloadActual  33: 67108864 op, 1363804500.00 ns, 20.3223 ns/op
WorkloadActual  34: 67108864 op, 1069662900.00 ns, 15.9392 ns/op
