// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 3 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
BuildScript: D:\Aplicaciones 2024\ProgramacionIV\Tarea4\Proyecto1.consulaEvaluacionRendimiento\Proyecto1.consulaEvaluacionRendimiento\bin\Release\f927fa1a-9e6b-402a-87ee-d07f55cabbab.bat
// ***** Done, took 00:00:05 (5.42 sec)   *****
// Found 3 benchmarks:
//   RNEntero.Primo: DefaultJob
//   RNEntero.PrimoAsync: DefaultJob
//   RNEntero.PrimoParalelo: DefaultJob

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: Alto rendimiento)
// **************************
// Benchmark: RNEntero.Primo: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: D:\Aplicaciones 2024\ProgramacionIV\Tarea4\Proyecto1.consulaEvaluacionRendimiento\Proyecto1.consulaEvaluacionRendimiento\bin\Release\f927fa1a-9e6b-402a-87ee-d07f55cabbab.exe --anonymousPipes 1644 1640 --benchmarkName Preyecto1.RN.RNEntero.Primo --job Default --benchmarkId 0 in 
// BeforeAnythingElse

// Benchmark Process Environment Information:
// BenchmarkDotNet v0.14.0
// Runtime=.NET Framework 4.8.1 (4.8.9282.0), X86 LegacyJIT
// GC=Concurrent Workstation
// HardwareIntrinsics= 
// Job: DefaultJob

WorkloadActual  62: 268435456 op, 833056500.00 ns, 3.1034 ns/op
WorkloadActual  63: 268435456 op, 759552700.00 ns, 2.8296 ns/op
WorkloadActual  64: 268435456 op, 773363400.00 ns, 2.8810 ns/op
WorkloadActual  65: 268435456 op, 792283500.00 ns, 2.9515 ns/op
WorkloadActual  66: 268435456 op, 747027800.00 ns, 2.7829 ns/op
WorkloadActual  67: 268435456 op, 740799400.00 ns, 2.7597 ns/op
WorkloadActual  68: 268435456 op, 733074100.00 ns, 2.7309 ns/op
WorkloadActual  69: 268435456 op, 852699700.00 ns, 3.1766 ns/op
WorkloadActual  70: 268435456 op, 814489700.00 ns, 3.0342 ns/op
WorkloadActual  71: 268435456 op, 811159900.00 ns, 3.0218 ns/op
WorkloadActual  72: 268435456 op, 807984900.00 ns, 3.0100 ns/op
WorkloadActual  73: 268435456 op, 717055500.00 ns, 2.6712 ns/op
WorkloadActual  74: 268435456 op, 764491700.00 ns, 2.8480 ns/op
WorkloadActual  75: 268435456 op, 740795700.00 ns, 2.7597 ns/op
WorkloadActual  76: 268435456 op, 751521100.00 ns, 2.7996 ns/op
WorkloadActual  77: 268435456 op, 775143400.00 ns, 2.8876 ns/op
WorkloadActual  78: 268435456 op, 732029700.00 ns, 2.7270 ns/op
WorkloadActual  79: 268435456 op, 748208900.00 ns, 2.7873 ns/op
WorkloadActual  80: 268435456 op, 742234500.00 ns, 2.7650 ns/op
WorkloadActual  81: 268435456 op, 745277600.00 ns, 2.7764 ns/op
WorkloadActual  82: 268435456 op, 801133100.00 ns, 2.9845 ns/op
WorkloadActual  83: 268435456 op, 945779700.00 ns, 3.5233 ns/op
WorkloadActual  84: 268435456 op, 1071827600.00 ns, 3.9929 ns/op
WorkloadActual  85: 268435456 op, 1050570100.00 ns, 3.9137 ns/op
WorkloadActual  86: 268435456 op, 1053802200.00 ns, 3.9257 ns/op
WorkloadActual  87: 268435456 op, 1271002600.00 ns, 4.7349 ns/op
WorkloadActual  88: 268435456 op, 1387335100.00 ns, 5.1682 ns/op
WorkloadActual  89: 268435456 op, 1327969800.00 ns, 4.9471 ns/op
WorkloadActual  90: 268435456 op, 1357512700.00 ns, 5.0571 ns/op
WorkloadActual  91: 268435456 op, 1385286200.00 ns, 5.1606 ns/op
WorkloadActual  92: 268435456 op, 1395424400.00 ns, 5.1984 ns/op
WorkloadActual  93: 268435456 op, 1357354400.00 ns, 5.0565 ns/op
WorkloadActual  94: 268435456 op, 1085497800.00 ns, 4.0438 ns/op
WorkloadActual  95: 268435456 op, 1067126600.00 ns, 3.9754 ns/op
WorkloadActual  96: 268435456 op, 1073187400.00 ns, 3.9979 ns/op
WorkloadActual  97: 268435456 op, 1065360500.00 ns, 3.9688 ns/op
WorkloadActual  98: 268435456 op, 749622900.00 ns, 2.7926 ns/op
WorkloadActual  99: 268435456 op, 737047300.00 ns, 2.7457 ns/op
WorkloadActual  100: 268435456 op, 776062100.00 ns, 2.8911 ns/op

// AfterActualRun
WorkloadResult   1: 268435456 op, 315305500.00 ns, 1.1746 ns/op
WorkloadResult   2: 268435456 op, 478364000.00 ns, 1.7820 ns/op
WorkloadResult   3: 268435456 op, 528202900.00 ns, 1.9677 ns/op
WorkloadResult   4: 268435456 op, 521003400.00 ns, 1.9409 ns/op
WorkloadResult   5: 268435456 op, 485651000.00 ns, 1.8092 ns/op
WorkloadResult   6: 268435456 op, 483572200.00 ns, 1.8014 ns/op
WorkloadResult   7: 268435456 op, 532982500.00 ns, 1.9855 ns/op
WorkloadResult   8: 268435456 op, 529423900.00 ns, 1.9723 ns/op
WorkloadResult   9: 268435456 op, 481439500.00 ns, 1.7935 ns/op
WorkloadResult  10: 268435456 op, 481185700.00 ns, 1.7926 ns/op
WorkloadResult  11: 268435456 op, 463802000.00 ns, 1.7278 ns/op
WorkloadResult  12: 268435456 op, 212765600.00 ns, 0.7926 ns/op
WorkloadResult  13: 268435456 op, 270070700.00 ns, 1.0061 ns/op
WorkloadResult  14: 268435456 op, 258873400.00 ns, 0.9644 ns/op
WorkloadResult  15: 268435456 op, 192918600.00 ns, 0.7187 ns/op
WorkloadResult  16: 268435456 op, 293889500.00 ns, 1.0948 ns/op
WorkloadResult  17: 268435456 op, 301423700.00 ns, 1.1229 ns/op
WorkloadResult  18: 268435456 op, 276774900.00 ns, 1.0311 ns/op
WorkloadResult  19: 268435456 op, 272605100.00 ns, 1.0155 ns/op
WorkloadResult  20: 268435456 op, 270454700.00 ns, 1.0075 ns/op
WorkloadResult  21: 268435456 op, 282284000.00 ns, 1.0516 ns/op
WorkloadResult  22: 268435456 op, 345234000.00 ns, 1.2861 ns/op
WorkloadResult  23: 268435456 op, 333467400.00 ns, 1.2423 ns/op
WorkloadResult  24: 268435456 op, 306398900.00 ns, 1.1414 ns/op
WorkloadResult  25: 268435456 op, 298969000.00 ns, 1.1137 ns/op
WorkloadResult  26: 268435456 op, 294270800.00 ns, 1.0962 ns/op
WorkloadResult  27: 268435456 op, 299741300.00 ns, 1.1166 ns/op
WorkloadResult  28: 268435456 op, 335149200.00 ns, 1.2485 ns/op
WorkloadResult  29: 268435456 op, 304918400.00 ns, 1.1359 ns/op
WorkloadResult  30: 268435456 op, 321064600.00 ns, 1.1961 ns/op
WorkloadResult  31: 268435456 op, 298856700.00 ns, 1.1133 ns/op
WorkloadResult  32: 268435456 op, 317847100.00 ns, 1.1841 ns/op
WorkloadResult  33: 268435456 op, 313012000.00 ns, 1.1661 ns/op
WorkloadResult  34: 268435456 op, 230677400.00 ns, 0.8593 ns/op
WorkloadResult  35: 268435456 op, 253050700.00 ns, 0.9427 ns/op
WorkloadResult  36: 268435456 op, 230351300.00 ns, 0.8581 ns/op
WorkloadResult  37: 268435456 op, 224427900.00 ns, 0.8361 ns/op
WorkloadResult  38: 268435456 op, 380011100.00 ns, 1.4157 ns/op
WorkloadResult  39: 268435456 op, 528455900.00 ns, 1.9687 ns/op
WorkloadResult  40: 268435456 op, 489949500.00 ns, 1.8252 ns/op
WorkloadResult  41: 268435456 op, 484782400.00 ns, 1.8060 ns/op
WorkloadResult  42: 268435456 op, 660991100.00 ns, 2.4624 ns/op
WorkloadResult  43: 268435456 op, 775313000.00 ns, 2.8883 ns/op
WorkloadResult  44: 268435456 op, 784374900.00 ns, 2.9220 ns/op
WorkloadResult  45: 268435456 op, 786800800.00 ns, 2.9311 ns/op
WorkloadResult  46: 268435456 op, 772351400.00 ns, 2.8772 ns/op
WorkloadResult  47: 268435456 op, 787290400.00 ns, 2.9329 ns/op
WorkloadResult  48: 268435456 op, 696313200.00 ns, 2.5940 ns/op
WorkloadResult  49: 268435456 op, 482308200.00 ns, 1.7967 ns/op
WorkloadResult  50: 268435456 op, 497741500.00 ns, 1.8542 ns/op
WorkloadResult  51: 268435456 op, 487374500.00 ns, 1.8156 ns/op
WorkloadResult  52: 268435456 op, 467238900.00 ns, 1.7406 ns/op
WorkloadResult  53: 268435456 op, 264899100.00 ns, 0.9868 ns/op
WorkloadResult  54: 268435456 op, 248371000.00 ns, 0.9253 ns/op
WorkloadResult  55: 268435456 op, 253272300.00 ns, 0.9435 ns/op
WorkloadResult  56: 268435456 op, 273823900.00 ns, 1.0201 ns/op
WorkloadResult  57: 268435456 op, 246241200.00 ns, 0.9173 ns/op
WorkloadResult  58: 268435456 op, 213742100.00 ns, 0.7963 ns/op
WorkloadResult  59: 268435456 op, 182573700.00 ns, 0.6801 ns/op
WorkloadResult  60: 268435456 op, 184108100.00 ns, 0.6859 ns/op
WorkloadResult  61: 268435456 op, 182247500.00 ns, 0.6789 ns/op
WorkloadResult  62: 268435456 op, 275786000.00 ns, 1.0274 ns/op
WorkloadResult  63: 268435456 op, 202282200.00 ns, 0.7536 ns/op
WorkloadResult  64: 268435456 op, 216092900.00 ns, 0.8050 ns/op
WorkloadResult  65: 268435456 op, 235013000.00 ns, 0.8755 ns/op
WorkloadResult  66: 268435456 op, 189757300.00 ns, 0.7069 ns/op
WorkloadResult  67: 268435456 op, 183528900.00 ns, 0.6837 ns/op
WorkloadResult  68: 268435456 op, 175803600.00 ns, 0.6549 ns/op
WorkloadResult  69: 268435456 op, 295429200.00 ns, 1.1006 ns/op
WorkloadResult  70: 268435456 op, 257219200.00 ns, 0.9582 ns/op
WorkloadResult  71: 268435456 op, 253889400.00 ns, 0.9458 ns/op
